number;title;timestamp
9567; While taking dog outside witness sees large bipedal shadow next to his shed2003-11-12T12:00:00Z;2003-11-12T12:00:00Z
9568; Teen hears extremely loud vocalization along path near home1982-09-15T12:00:00Z;1982-09-15T12:00:00Z
9604; Campers have several visual encounters2004-09-15T12:00:00Z;2004-09-15T12:00:00Z
9607; Thirteen year old boy has afternoon sighting while playing.1994-10-15T12:00:00Z;1994-10-15T12:00:00Z
9627; Hunter hears strange chattering and finds tracks in Sam Houston National Forest2004-10-29T12:00:00Z;2004-10-29T12:00:00Z
9642; Motorist has daylight sighting of two animals east of Waubee Lake.2005-01-21T12:00:00Z;2005-01-21T12:00:00Z
9648; Hunters have strange experiences and make an unusual discovery.2002-08-13T12:00:00Z;2002-08-13T12:00:00Z
9654; Various incidents around Paul Lake Provincial Park outside Kamloops2004-07-01T12:00:00Z;2004-07-01T12:00:00Z
9665; Young girl sees road-crossing figure during car repair stop.1990-05-15T12:00:00Z;1990-05-15T12:00:00Z
9712; Early evening encounter near Riverdale1984-07-15T12:00:00Z;1984-07-15T12:00:00Z
9717;" Man hears footsteps inexplicable noise in Vilas County""";2001-10-15T12:00:00Z
9750; Motorist observes bipedal animal shaking a pecan tree near Camp LeJeune.1999-07-16T12:00:00Z;1999-07-16T12:00:00Z
9753; Animal peers into youngster's bedroom window1986-07-15T12:00:00Z;1986-07-15T12:00:00Z
9765; Motorist and children have daylight sighting near Burns Flat.1973-09-28T12:00:00Z;1973-09-28T12:00:00Z
9766; Motorist has a brief daylight sighting at the edge of Huber Heights2004-08-15T12:00:00Z;2004-08-15T12:00:00Z
9778; Man Finds Tracks in Muskwa River Floodplain2000-09-01T12:00:00Z;2000-09-01T12:00:00Z
9785; Repeated encounters by Native American family1983-06-15T12:00:00Z;1983-06-15T12:00:00Z
9796; Man recalls multiple witness incident as a teenager camping south of Cloquet1977-09-03T12:00:00Z;1977-09-03T12:00:00Z
9797; Young siblings at play have visual encounter1996-05-20T12:00:00Z;1996-05-20T12:00:00Z
9810;" While parking near Sunshine Lake teens have late night encounter""";2004-11-20T12:00:00Z
9811; Hunters hear early morning vocalizations near Mossy Rock2004-11-12T12:00:00Z;2004-11-12T12:00:00Z
9818; Hiker has nighttime sighting at Minnehaha Falls1998-05-23T12:00:00Z;1998-05-23T12:00:00Z
9840; Nighttime sighting on country dirt road2004-12-06T12:00:00Z;2004-12-06T12:00:00Z
9842; Man Sees Large Animal By Roadside2003-12-07T12:00:00Z;2003-12-07T12:00:00Z
9850; Two fishermen hear tree knocking and low roar2002-11-01T12:00:00Z;2002-11-01T12:00:00Z
9853;" While camping couple hears repeated strange night time vocalizations""";2004-11-27T12:00:00Z
9862;" While driving between Trinity River and Cleveland couple has morning road-cross encounter""";2004-11-26T12:00:00Z
9863; Hiking couple hears calls and finds footprints near Mt. Adams1997-05-15T12:00:00Z;1997-05-15T12:00:00Z
9867; Deer hunters have morning encounter on hunting lease2004-11-26T12:00:00Z;2004-11-26T12:00:00Z
9868; Youths in Summer Camp have noisy nighttime experience1967-07-15T12:00:00Z;1967-07-15T12:00:00Z
9869; Man has night encounter at home just outside Sam Houston National Forest2004-11-26T12:00:00Z;2004-11-26T12:00:00Z
9872; Sisters have nighttime sighting near Buckley.1998-08-10T12:00:00Z;1998-08-10T12:00:00Z
9873; Woman reports sighting at the edge of backyard2004-07-20T12:00:00Z;2004-07-20T12:00:00Z
9876; Sighting by hunters south of Longview2003-11-15T12:00:00Z;2003-11-15T12:00:00Z
9879; Two sisters have late-night sighting through bedroom window2004-11-27T12:00:00Z;2004-11-27T12:00:00Z
9885; Possible vocalization east of Ft.Myers2004-12-04T12:00:00Z;2004-12-04T12:00:00Z
9898; Family finds trackway near Bear Valley2004-11-23T12:00:00Z;2004-11-23T12:00:00Z
9924; Mother and son have night time encounter on county road.2004-12-03T12:00:00Z;2004-12-03T12:00:00Z
9929; Hiker Hears Loud Vocalizations and Thumps2004-09-30T12:00:00Z;2004-09-30T12:00:00Z
9941; Couple has car shaken and sees large animal up close near Tebbetts.2004-12-06T12:00:00Z;2004-12-06T12:00:00Z
9946; Motorist Has Late Night Sighting Near Eagle Cliff2004-11-29T12:00:00Z;2004-11-29T12:00:00Z
9954; Elk hunters find footprints on Stanley Butte.1974-09-14T12:00:00Z;1974-09-14T12:00:00Z
9962; Daylight sighting off Highway 89 in the Wasatch Mountains.1962-05-01T12:00:00Z;1962-05-01T12:00:00Z
9980; Family hears vocalizations and finds footprints near Park Falls2005-01-06T12:00:00Z;2005-01-06T12:00:00Z
10001; Motorists have daylight sighting near Fort Liard.1987-04-13T12:00:00Z;1987-04-13T12:00:00Z
10006; A woman has late night sighting when a motion detecting light illuminates her back porch2004-12-12T12:00:00Z;2004-12-12T12:00:00Z
10012; Night time encounter with parked trucker and wife near Post Falls.1988-12-03T12:00:00Z;1988-12-03T12:00:00Z
10024; Deer hunter finds a series of footprints on Y Mountain.1982-10-31T12:00:00Z;1982-10-31T12:00:00Z
10034; Hunter hears wood-on-wood knocking1989-11-04T12:00:00Z;1989-11-04T12:00:00Z
10037; Youth has daylight sighting in corn field near Rock Falls.2004-12-22T12:00:00Z;2004-12-22T12:00:00Z
10046;" Small group observed in a remote part of Essex County Swamp around noon.""";1971-10-16T12:00:00Z
10062; Man Hears Evening Vocals in Prior Sighting Area2004-12-18T12:00:00Z;2004-12-18T12:00:00Z
10074; Hog hunter has dusk encounter in Love Valley Wildlife Management Area2004-12-22T12:00:00Z;2004-12-22T12:00:00Z
10082; Hunter has daylight encounter near Gills Creek2004-12-21T12:00:00Z;2004-12-21T12:00:00Z
10091; Series of vocalizations around the town of Joyce2004-10-11T12:00:00Z;2004-10-11T12:00:00Z
10093;" Vocalizations heavy footsteps & tree shaking""";1999-11-15T12:00:00Z
10095; Large truck halts in front of sasquatch on I-841985-12-15T12:00:00Z;1985-12-15T12:00:00Z
10097; Skateboarders have encounter near Fort Stevens1993-09-15T12:00:00Z;1993-09-15T12:00:00Z
10114; A few witnesses see something reach through an open window in Mescalero N.M.2004-07-26T12:00:00Z;2004-07-26T12:00:00Z
10123;" Night time road crossing northwest of Vernal  Utah.""";2004-12-25T12:00:00Z
10126; Possible night time sighting by a resident in the Carrizo neighborhood of Mescalero IR2004-06-02T12:00:00Z;2004-06-02T12:00:00Z
10127; Possible tracks found in Jasper National Park1988-06-15T12:00:00Z;1988-06-15T12:00:00Z
10136; Close roadside observation of female upright animal along country road2001-10-22T12:00:00Z;2001-10-22T12:00:00Z
10151; Motorist has nighttime sighting of animal near Marshall.1974-09-16T12:00:00Z;1974-09-16T12:00:00Z
10153; Motorist has nighttime sighting of animal in soybean field near Flat Rock2005-01-23T12:00:00Z;2005-01-23T12:00:00Z
10157;" On Sabine River young fisherman has late night encounter.""";2005-01-18T12:00:00Z
10192; Possible vocalizations and tracks found by hunter on state land near Jay2006-06-11T12:00:00Z;2006-06-11T12:00:00Z
10197; Two squirrel hunters have sighting near Shoal Creek.1992-09-14T12:00:00Z;1992-09-14T12:00:00Z
10220; Motorists have nighttime sighting near Pulaski.1989-11-15T12:00:00Z;1989-11-15T12:00:00Z
10234; Large white creature seen in tree2005-01-10T12:00:00Z;2005-01-10T12:00:00Z
10239; Motorists observe animal crossing the road1994-08-13T12:00:00Z;1994-08-13T12:00:00Z
10249;" Night time sighting in Wharton State Forest within five miles of Batsto""";2005-12-23T12:00:00Z
10251; Hunters hear loud vocalization and breaking branches2003-09-30T12:00:00Z;2003-09-30T12:00:00Z
10258; Loud vocalizations repeatedly disturb family1987-09-15T12:00:00Z;1987-09-15T12:00:00Z
10260; Four climbers report repeated vocalizations1978-07-04T12:00:00Z;1978-07-04T12:00:00Z
10266; Witness sees unknown animal cross dirt road near New Mexico State Route 2642002-09-17T12:00:00Z;2002-09-17T12:00:00Z
10272; Squirrel hunter has pre-dusk close encounter near Linney Creek2005-01-17T12:00:00Z;2005-01-17T12:00:00Z
10273; Teen has visual encounter through window.2005-01-17T12:00:00Z;2005-01-17T12:00:00Z
10277;" Loud unseen animal torments deer hunter two days in a row""";2005-01-17T12:00:00Z
10279; Family hears unusual calls2004-01-16T12:00:00Z;2004-01-16T12:00:00Z
10284; Vocalizations heard and rocks thrown at fisherman and family on Blue River2004-06-12T12:00:00Z;2004-06-12T12:00:00Z
10289; Two people in canoe see creature on shoreline1996-08-15T12:00:00Z;1996-08-15T12:00:00Z
10308; Hikers report possible vocalizations in Ouimet Canyon Provincial Park2007-02-06T12:00:00Z;2007-02-06T12:00:00Z
10324; Campers and their dogs are frightened by vocalizations1997-07-04T12:00:00Z;1997-07-04T12:00:00Z
10330; Two motorists have a lengthy sighting along SR56 near the Madison and Clark County line.2003-02-18T12:00:00Z;2003-02-18T12:00:00Z
10349; Motorist has nighttime sighting below Raton Pass2005-01-23T12:00:00Z;2005-01-23T12:00:00Z
10354; Boy scout observes large brown animal on two legs run by him2005-02-15T12:00:00Z;2005-02-15T12:00:00Z
10357; Two men report powerful vocalizations behind neighborhood2005-01-23T12:00:00Z;2005-01-23T12:00:00Z
10397; A bipedal subject seen standing in Hannan Lake2005-04-20T12:00:00Z;2005-04-20T12:00:00Z
10407; Journalist and investigator have early morning sighting in Sam Houston National Forest2005-01-28T12:00:00Z;2005-01-28T12:00:00Z
10421; A couple has a frightening encounter in Shawnee State Forest.1982-07-21T12:00:00Z;1982-07-21T12:00:00Z
10422; Local family reports huge tracks near Big Cedar.2005-02-14T12:00:00Z;2005-02-14T12:00:00Z
10438; Squirrel hunter has encounters not far from Trinity River.2005-02-02T12:00:00Z;2005-02-02T12:00:00Z
10445; Motorist has daylight sighting near Eureka2004-07-01T12:00:00Z;2004-07-01T12:00:00Z
10446; Motorist has nighttime sighting of upright animal near Hatfield2005-02-05T12:00:00Z;2005-02-05T12:00:00Z
10470; Campers find footprint in Indian Heaven Wilderness1993-08-02T12:00:00Z;1993-08-02T12:00:00Z
10486; Early morning sighting near Bon Aqua.1994-10-15T12:00:00Z;1994-10-15T12:00:00Z
10498; Hiker has daylight sighting near Warrior.1979-09-15T12:00:00Z;1979-09-15T12:00:00Z
10501; Hikers find footprints near Pell City.2005-02-05T12:00:00Z;2005-02-05T12:00:00Z
10506;" While sitting on relative's front porch two children have daytime sighting""";1983-12-24T12:00:00Z
10509; Large animal seen crouching near Baker Lake2004-06-15T12:00:00Z;2004-06-15T12:00:00Z
10510; Logger and granddaughter have brief sighting in the Selkirk Mountains1969-10-18T12:00:00Z;1969-10-18T12:00:00Z
10533; Hikers have daylight sighting west of Pikes Peak1977-07-04T12:00:00Z;1977-07-04T12:00:00Z
10535; Two teens have daylight sighting near Alton.2004-07-08T12:00:00Z;2004-07-08T12:00:00Z
10538; Youths have daylight sighting near Westfield1973-07-10T12:00:00Z;1973-07-10T12:00:00Z
10556; Two miners have nighttime sighting near Louellen1981-02-02T12:00:00Z;1981-02-02T12:00:00Z
10572; Possible approach to a camp outside Penticton1966-08-15T12:00:00Z;1966-08-15T12:00:00Z
10591; Predator caller has night time encounter in Sam Houston National Forest2004-01-08T12:00:00Z;2004-01-08T12:00:00Z
10595; Family has early morning encounter at small bridge2005-02-10T12:00:00Z;2005-02-10T12:00:00Z
10597; Campers find footprints near Grande Prairie.2004-05-08T12:00:00Z;2004-05-08T12:00:00Z
10608; Deer hunter watches large upright walking animal on Butler Knob.1972-11-18T12:00:00Z;1972-11-18T12:00:00Z
10609; Hiker finds large footprints in Northern Highlands State Forest.1991-07-20T12:00:00Z;1991-07-20T12:00:00Z
10611;" Night time sighting by policeman on the Trans-Canada Hwy ~100 miles west of Cochrane.""";2007-01-29T12:00:00Z
10620; Footprints found in the snow in Red Lake.2005-02-06T12:00:00Z;2005-02-06T12:00:00Z
10623; Hog hunter hears possible vocalizations in the late afternoon near Erhardt2005-02-11T12:00:00Z;2005-02-11T12:00:00Z
10632; Young boy observes animal chasing family horses1978-08-21T12:00:00Z;1978-08-21T12:00:00Z
10633; Daylight sighting by hikers in the Checakmus area2005-02-15T12:00:00Z;2005-02-15T12:00:00Z
10646; Elk hunter hears loud screams at night near Deadman's Lake2004-09-15T12:00:00Z;2004-09-15T12:00:00Z
10653; Young bike riders see large animal cross road1974-06-27T12:00:00Z;1974-06-27T12:00:00Z
10660; Motorist has nighttime sighting of animal east of Lebo1974-11-09T12:00:00Z;1974-11-09T12:00:00Z
10678; Youth has daylight sighting near New Pekin.1999-06-12T12:00:00Z;1999-06-12T12:00:00Z
10687; Child sees large figure looking at him in window at night1972-08-15T12:00:00Z;1972-08-15T12:00:00Z
10718; Campers hear a vocalization near Tenaya Lake1976-09-01T12:00:00Z;1976-09-01T12:00:00Z
10729; Driver encounters an unknown hairy biped just outside of Medina.1992-09-20T12:00:00Z;1992-09-20T12:00:00Z
10733; Hiker has daytime encounter in Sam Houston National Forest2002-04-17T12:00:00Z;2002-04-17T12:00:00Z
10734;" Man recalls childhood incident possible sighting outside home near Fort Frances""";2007-02-05T12:00:00Z
10740; Couple finds tracks in backyard pond2005-02-09T12:00:00Z;2005-02-09T12:00:00Z
10765; Youth watches animal hiding behind trees near Nolin Lake.1975-08-09T12:00:00Z;1975-08-09T12:00:00Z
10766; Motorist has a nighttime sighting just outside of Chardon.2005-02-24T12:00:00Z;2005-02-24T12:00:00Z
10771; Motorist has close roadside observation of animal near Chilhowee campground.1986-10-14T12:00:00Z;1986-10-14T12:00:00Z
10775; Nighttime sighting by motorist at the Saulteaux River1976-02-12T12:00:00Z;1976-02-12T12:00:00Z
10776; Mother and daughter find footprints in their front yard in Pilot Mountain.1999-01-16T12:00:00Z;1999-01-16T12:00:00Z
10778; Vocals and thrown objects experienced by two friends exploring1994-08-15T12:00:00Z;1994-08-15T12:00:00Z
10783; Motorist has nighttime sighting of animal near Smyrna.1988-08-15T12:00:00Z;1988-08-15T12:00:00Z
10797; Hikers find footprint in Perry State Park.2005-02-26T12:00:00Z;2005-02-26T12:00:00Z
10800; Campers hear loud vocalizations in Sam Houston National Forest2004-11-24T12:00:00Z;2004-11-24T12:00:00Z
10805; Campers hear loud vocalizations and find footprints near Loucks Mills.1996-10-26T12:00:00Z;1996-10-26T12:00:00Z
10814; Two deer hunters observe upright walking biped near Tallassee.2004-12-14T12:00:00Z;2004-12-14T12:00:00Z
10855; Night time sighting by motorist near Fanning Springs1998-11-01T12:00:00Z;1998-11-01T12:00:00Z
10861; Teenagers wading down the Olentangy River at night have a sighting south of Delaware.1976-07-15T12:00:00Z;1976-07-15T12:00:00Z
10863; Two young men have a sighting while tending a campfire near Cardington.2005-01-13T12:00:00Z;2005-01-13T12:00:00Z
10864; Firefighters find footprint in alpine area near Golden.1999-07-02T12:00:00Z;1999-07-02T12:00:00Z
10867; Youths have daylight sighting in wooded area of Sarasota.1981-08-07T12:00:00Z;1981-08-07T12:00:00Z
10874; Teenager observes animal hiding behind trees and finds footprint in the Clay Hills near Hoboken.1986-10-11T12:00:00Z;1986-10-11T12:00:00Z
10877; Midnight vocalizations disturb camping family near Mormon Mountain.2000-06-24T12:00:00Z;2000-06-24T12:00:00Z
10878; Road crossing sighting outside Halfmoon Bay2005-03-08T12:00:00Z;2005-03-08T12:00:00Z
10879; Mushroom hunters find series of large footprints near Ste. Marie.2000-05-06T12:00:00Z;2000-05-06T12:00:00Z
10883; Footprint found on the Siksika Nation Reserve near Cluny.2005-02-13T12:00:00Z;2005-02-13T12:00:00Z
10889; Teens find footprint in swampy ground near Interlochen.1984-02-11T12:00:00Z;1984-02-11T12:00:00Z
10892; Youth has daylight sighting in swampy area near Canton Lake.1980-04-12T12:00:00Z;1980-04-12T12:00:00Z
10904; Deer hunter watches large bipedal animal in Rifle River State Park.2003-11-17T12:00:00Z;2003-11-17T12:00:00Z
10910; Hunter has daylight sighting near Sandoval.1989-10-14T12:00:00Z;1989-10-14T12:00:00Z
10913; Squirrel Hunter has encounter south of El Dorado2002-11-05T12:00:00Z;2002-11-05T12:00:00Z
10918; Hunter has early morning encounter 8 miles north of Riverdale2005-12-10T12:00:00Z;2005-12-10T12:00:00Z
10919; Youth has sighting from his backyard on Air Force Base1975-09-15T12:00:00Z;1975-09-15T12:00:00Z
10925; Four men have a sighting after vocalizations cause them to leave their campsite near Lake Vesuvius.1991-02-24T12:00:00Z;1991-02-24T12:00:00Z
10927; Bow hunter observes animal lying down in the Creve Coeur bottoms.2005-10-15T12:00:00Z;2005-10-15T12:00:00Z
10928;" Hikers hear growl wood  knocking have rock thrown at them.""";2005-03-13T12:00:00Z
10934;" Young family on afternoon outing find footprints east of Pendleton Oregon""";1996-04-30T12:00:00Z
10945; Passenger has late night sighting along interstate2005-03-13T12:00:00Z;2005-03-13T12:00:00Z
