cityName;stateID;stateName;country
Heavener;OK;Oklahoma;USA
Hill 'n Dale;FL;Florida;USA
Shark River Hills;NJ;New Jersey;USA
Pawhuska;OK;Oklahoma;USA
Lake Shastina;CA;California;USA
Jacksonville;OR;Oregon;USA
Cliffwood Beach;NJ;New Jersey;USA
Arthurtown;SC;South Carolina;USA
Roselawn;IN;Indiana;USA
Inverness Highlands North;FL;Florida;USA
Noroton Heights;CT;Connecticut;USA
Sunset;LA;Louisiana;USA
Rineyville;KY;Kentucky;USA
Comunas;PR;Puerto Rico;USA
Henderson;GA;Georgia;USA
Winnebago;IL;Illinois;USA
Odell;OR;Oregon;USA
Mountville;PA;Pennsylvania;USA
Windsor;MO;Missouri;USA
Shrub Oak;NY;New York;USA
Orwigsburg;PA;Pennsylvania;USA
North Browning;MT;Montana;USA
Lake Wissota;WI;Wisconsin;USA
David City;NE;Nebraska;USA
South Point;OH;Ohio;USA
Saugatuck;CT;Connecticut;USA
Kingston;WA;Washington;USA
Verona Walk;FL;Florida;USA
Egypt;PA;Pennsylvania;USA
Palermo;NJ;New Jersey;USA
Watkinsville;GA;Georgia;USA
Gluckstadt;MS;Mississippi;USA
Kingwood;WV;West Virginia;USA
Pine Ridge;PA;Pennsylvania;USA
Iron River;MI;Michigan;USA
Grenelefe;FL;Florida;USA
Meadowdale;WA;Washington;USA
Castroville;TX;Texas;USA
Brent;AL;Alabama;USA
Blue Ridge;VA;Virginia;USA
Strathmore;CA;California;USA
West Union;OH;Ohio;USA
Buzzards Bay;MA;Massachusetts;USA
Lead;SD;South Dakota;USA
Galena;IL;Illinois;USA
Sisters;OR;Oregon;USA
Girard;PA;Pennsylvania;USA
Liberty City;TX;Texas;USA
Canterwood;WA;Washington;USA
Spearman;TX;Texas;USA
Ester;AK;Alaska;USA
Turnersville;NJ;New Jersey;USA
Granite Quarry;NC;North Carolina;USA
The Homesteads;TX;Texas;USA
Brookville;NY;New York;USA
Inman;SC;South Carolina;USA
Bishopville;SC;South Carolina;USA
Alva;FL;Florida;USA
Lakewood;NY;New York;USA
Delphi;IN;Indiana;USA
Oaklawn-Sunview;KS;Kansas;USA
Kenhorst;PA;Pennsylvania;USA
North Sioux City;SD;South Dakota;USA
Brighton;AL;Alabama;USA
Dresden;TN;Tennessee;USA
Long Neck;DE;Delaware;USA
New Hope;MS;Mississippi;USA
Malabar;FL;Florida;USA
Williamstown;WV;West Virginia;USA
Monrovia;MD;Maryland;USA
Williston;FL;Florida;USA
Drum Point;MD;Maryland;USA
Cold Spring Harbor;NY;New York;USA
Chickamauga;GA;Georgia;USA
Big Lake;TX;Texas;USA
Lake Junaluska;NC;North Carolina;USA
Simpsonville;KY;Kentucky;USA
Chattahoochee;FL;Florida;USA
Genoa City;WI;Wisconsin;USA
Hilliard;FL;Florida;USA
Lake Wynonah;PA;Pennsylvania;USA
Winfield;WV;West Virginia;USA
Cache;OK;Oklahoma;USA
Union;NJ;New Jersey;USA
Millen;GA;Georgia;USA
Huntsville;AR;Arkansas;USA
Sisco Heights;WA;Washington;USA
East Gaffney;SC;South Carolina;USA
Villa Ridge;MO;Missouri;USA
Yadkinville;NC;North Carolina;USA
Kalaeloa;HI;Hawaii;USA
East Prairie;MO;Missouri;USA
Emma;NC;North Carolina;USA
Coqui;PR;Puerto Rico;USA
Baltimore;OH;Ohio;USA
Green Island;NY;New York;USA
Paddock Lake;WI;Wisconsin;USA
Timberville;VA;Virginia;USA
Bowmansville;PA;Pennsylvania;USA
Millersburg;OR;Oregon;USA
Bean Station;TN;Tennessee;USA
Wise;VA;Virginia;USA
Everson;WA;Washington;USA
Hokendauqua;PA;Pennsylvania;USA
Strawberry Plains;TN;Tennessee;USA
Amery;WI;Wisconsin;USA
Ferrysburg;MI;Michigan;USA
Dade City North;FL;Florida;USA
Oconto Falls;WI;Wisconsin;USA
Fobes Hill;WA;Washington;USA
Newton;IL;Illinois;USA
Wilkshire Hills;OH;Ohio;USA
Haskell;TX;Texas;USA
North Catasauqua;PA;Pennsylvania;USA
Chimayo;NM;New Mexico;USA
Youngwood;PA;Pennsylvania;USA
Flemingsburg;KY;Kentucky;USA
Harriman;NY;New York;USA
Patillas;PR;Puerto Rico;USA
Kalama;WA;Washington;USA
Cherry Valley;IL;Illinois;USA
Afton;MN;Minnesota;USA
Fowlerville;MI;Michigan;USA
Summerset;SD;South Dakota;USA
Kechi;KS;Kansas;USA
Elkton;VA;Virginia;USA
Williams Bay;WI;Wisconsin;USA
Lakeview;OR;Oregon;USA
Frostproof;FL;Florida;USA
Borrego Springs;CA;California;USA
Riverside;NY;New York;USA
Sublimity;OR;Oregon;USA
Versailles;OH;Ohio;USA
Bar Nunn;WY;Wyoming;USA
Vienna;GA;Georgia;USA
Buckner;MO;Missouri;USA
Castle Point;MO;Missouri;USA
Millington;NJ;New Jersey;USA
Long Lake;IL;Illinois;USA
Wilton;IA;Iowa;USA
Union City;PA;Pennsylvania;USA
Polkton;NC;North Carolina;USA
Florida;NY;New York;USA
Great Neck Estates;NY;New York;USA
San Andreas;CA;California;USA
Meadowood;PA;Pennsylvania;USA
Whitehall;MI;Michigan;USA
Lakemore;OH;Ohio;USA
Bloomingdale;GA;Georgia;USA
Ava;MO;Missouri;USA
Sierra Ridge;CO;Colorado;USA
Belle Meade;TN;Tennessee;USA
Crewe;VA;Virginia;USA
Madison;FL;Florida;USA
Blackhawk;SD;South Dakota;USA
Clinton;MI;Michigan;USA
Lake Delta;NY;New York;USA
Lakeland;GA;Georgia;USA
Roslyn;NY;New York;USA
Mount Gilead;OH;Ohio;USA
Homedale;ID;Idaho;USA
Richmond;UT;Utah;USA
Clever;MO;Missouri;USA
Delavan Lake;WI;Wisconsin;USA
Shallowater;TX;Texas;USA
Lake City;PA;Pennsylvania;USA
Jones;OK;Oklahoma;USA
Medina;WA;Washington;USA
Mohnton;PA;Pennsylvania;USA
Ajo;AZ;Arizona;USA
Columbus;KS;Kansas;USA
Sewanee;TN;Tennessee;USA
Troy;NC;North Carolina;USA
Pine Ridge;SD;South Dakota;USA
Citrus City;TX;Texas;USA
Philippi;WV;West Virginia;USA
Gramercy;LA;Louisiana;USA
Portageville;MO;Missouri;USA
Mamou;LA;Louisiana;USA
Platteville;CO;Colorado;USA
Winchester;CA;California;USA
Turley;OK;Oklahoma;USA
Lake City;GA;Georgia;USA
Lake Orion;MI;Michigan;USA
Lucedale;MS;Mississippi;USA
River Bend;NC;North Carolina;USA
Cumberland Center;ME;Maine;USA
Dogtown;CA;California;USA
Riverview;MO;Missouri;USA
Akron;NY;New York;USA
Hopelawn;NJ;New Jersey;USA
Meadow Oaks;FL;Florida;USA
Greenfield;MN;Minnesota;USA
Westminster;LA;Louisiana;USA
Selbyville;DE;Delaware;USA
Swift Trail Junction;AZ;Arizona;USA
Norwood;NC;North Carolina;USA
Beechwood Trails;OH;Ohio;USA
Soperton;GA;Georgia;USA
Coalfield;TN;Tennessee;USA
Winner;SD;South Dakota;USA
Homestead;PA;Pennsylvania;USA
Marion;KY;Kentucky;USA
Woodlynne;NJ;New Jersey;USA
Grottoes;VA;Virginia;USA
Seven Fields;PA;Pennsylvania;USA
Monte Grande;PR;Puerto Rico;USA
Culloden;WV;West Virginia;USA
Lawai;HI;Hawaii;USA
Frisco;CO;Colorado;USA
Wendell;ID;Idaho;USA
Jay;OK;Oklahoma;USA
New Orleans Station;LA;Louisiana;USA
Baiting Hollow;NY;New York;USA
McChord AFB;WA;Washington;USA
Loudonville;OH;Ohio;USA
Hamilton;TX;Texas;USA
Nixon;TX;Texas;USA
Chester Heights;PA;Pennsylvania;USA
Gosnell;AR;Arkansas;USA
Calera;OK;Oklahoma;USA
Brandenburg;KY;Kentucky;USA
Kurtistown;HI;Hawaii;USA
Lake Arrowhead;ME;Maine;USA
Haw River;NC;North Carolina;USA
Bridgetown;MS;Mississippi;USA
Taylor;AL;Alabama;USA
Indian Hills;KY;Kentucky;USA
Eutaw;AL;Alabama;USA
Aspinwall;PA;Pennsylvania;USA
Waverly;VA;Virginia;USA
Fayetteville;WV;West Virginia;USA
East Dublin;GA;Georgia;USA
Harbor Bluffs;FL;Florida;USA
Carrizales;PR;Puerto Rico;USA
West Monroe;MI;Michigan;USA
Buena Vista;CO;Colorado;USA
Emajagua;PR;Puerto Rico;USA
Chandler;OK;Oklahoma;USA
Cordaville;MA;Massachusetts;USA
Providence;KY;Kentucky;USA
Womelsdorf;PA;Pennsylvania;USA
Elgin;SC;South Carolina;USA
Vails Gate;NY;New York;USA
Lula;GA;Georgia;USA
Wales;WI;Wisconsin;USA
Skidway Lake;MI;Michigan;USA
Madison;WV;West Virginia;USA
Poteet;TX;Texas;USA
Stamford;TX;Texas;USA
Jayuya;PR;Puerto Rico;USA
Brighton;TN;Tennessee;USA
Williston;SC;South Carolina;USA
South Rosemary;NC;North Carolina;USA
Pearisburg;VA;Virginia;USA
Onawa;IA;Iowa;USA
Victor;ID;Idaho;USA
Gibsonia;PA;Pennsylvania;USA
Brazoria;TX;Texas;USA
New Hope;AL;Alabama;USA
La Salle;CO;Colorado;USA
Keokea;HI;Hawaii;USA
La Villa;TX;Texas;USA
High Bridge;WA;Washington;USA
Littleton Common;MA;Massachusetts;USA
Clarksville;TX;Texas;USA
Mountain View;AR;Arkansas;USA
Fairfield;TX;Texas;USA
Valley Green;PA;Pennsylvania;USA
Lake Belvedere Estates;FL;Florida;USA
Rogers City;MI;Michigan;USA
Atkins;AR;Arkansas;USA
Glenrock;WY;Wyoming;USA
Lindsay;OK;Oklahoma;USA
Mountain Iron;MN;Minnesota;USA
Hackberry;TX;Texas;USA
Diamond;IL;Illinois;USA
La Dolores;PR;Puerto Rico;USA
Freemansburg;PA;Pennsylvania;USA
Haverhill;FL;Florida;USA
Bakerstown;PA;Pennsylvania;USA
Bonny Doon;CA;California;USA
George West;TX;Texas;USA
Wimberley;TX;Texas;USA
Libby;MT;Montana;USA
Dakota City;NE;Nebraska;USA
Braddock Heights;MD;Maryland;USA
Old Hill;CT;Connecticut;USA
Hillsville;VA;Virginia;USA
El Paso;IL;Illinois;USA
Osage City;KS;Kansas;USA
Albany;IN;Indiana;USA
Mount Morris;IL;Illinois;USA
Anahola;HI;Hawaii;USA
Bayfield;CO;Colorado;USA
Sonora;TX;Texas;USA
Bushnell;IL;Illinois;USA
Ford City;PA;Pennsylvania;USA
Zellwood;FL;Florida;USA
Colwyn;PA;Pennsylvania;USA
Juniper Canyon;OR;Oregon;USA
Wrightsville Beach;NC;North Carolina;USA
Sutter;CA;California;USA
Norco;LA;Louisiana;USA
Pima;AZ;Arizona;USA
Arcadia;SC;South Carolina;USA
Springfield;KY;Kentucky;USA
Moorefield;WV;West Virginia;USA
New Bremen;OH;Ohio;USA
Weed;CA;California;USA
Eatonville;WA;Washington;USA
Graymoor-Devondale;KY;Kentucky;USA
Cherryvale;SC;South Carolina;USA
Mars Hill;NC;North Carolina;USA
Fords Prairie;WA;Washington;USA
Croom;MD;Maryland;USA
Ithaca;MI;Michigan;USA
Voorheesville;NY;New York;USA
Taft;TX;Texas;USA
Manistique;MI;Michigan;USA
Saylorville;IA;Iowa;USA
Warren AFB;WY;Wyoming;USA
Lake Helen;FL;Florida;USA
Albion;IN;Indiana;USA
Park View;IA;Iowa;USA
Stockton University;NJ;New Jersey;USA
Quarryville;PA;Pennsylvania;USA
K. I. Sawyer;MI;Michigan;USA
Norway;MI;Michigan;USA
Caledonia;MN;Minnesota;USA
Mondovi;WI;Wisconsin;USA
Pembroke;NC;North Carolina;USA
Dodge Center;MN;Minnesota;USA
New Palestine;IN;Indiana;USA
Inwood;WV;West Virginia;USA
Lakeside Park;KY;Kentucky;USA
Sibley;IA;Iowa;USA
Statham;GA;Georgia;USA
East Norwich;NY;New York;USA
Edneyville;NC;North Carolina;USA
Wilburton;OK;Oklahoma;USA
Huntingtown;MD;Maryland;USA
Fiskdale;MA;Massachusetts;USA
Almont;MI;Michigan;USA
Lake Success;NY;New York;USA
Clayton;NM;New Mexico;USA
Big Sky;MT;Montana;USA
Bellows Falls;VT;Vermont;USA
Greenville;DE;Delaware;USA
Donalsonville;GA;Georgia;USA
Crownpoint;NM;New Mexico;USA
Ross;OH;Ohio;USA
Petersburg;WV;West Virginia;USA
St. Helen;MI;Michigan;USA
Davis;OK;Oklahoma;USA
South Hutchinson;KS;Kansas;USA
Marietta;OK;Oklahoma;USA
Barranquitas;PR;Puerto Rico;USA
Kewaunee;WI;Wisconsin;USA
Uvalde Estates;TX;Texas;USA
Bicknell;IN;Indiana;USA
Sage;CA;California;USA
Federalsburg;MD;Maryland;USA
Emmitsburg;MD;Maryland;USA
Montgomery City;MO;Missouri;USA
West Brattleboro;VT;Vermont;USA
White Mountain Lake;AZ;Arizona;USA
North Pole;AK;Alaska;USA
Fairfield Harbour;NC;North Carolina;USA
Moline Acres;MO;Missouri;USA
Cape May;NJ;New Jersey;USA
Fairfax;IA;Iowa;USA
Rancho Viejo;TX;Texas;USA
Bath;PA;Pennsylvania;USA
Poplarville;MS;Mississippi;USA
Delta;OH;Ohio;USA
Marengo;IA;Iowa;USA
Sharpes;FL;Florida;USA
Chappaqua;NY;New York;USA
Follansbee;WV;West Virginia;USA
Shady Shores;TX;Texas;USA
Quail Ridge;FL;Florida;USA
Lena;IL;Illinois;USA
Towanda;PA;Pennsylvania;USA
Premont;TX;Texas;USA
Burley;WA;Washington;USA
Hartley;CA;California;USA
Longtown;OK;Oklahoma;USA
La Paloma;TX;Texas;USA
Narragansett Pier;RI;Rhode Island;USA
Beechwood;MI;Michigan;USA
Reed Creek;GA;Georgia;USA
Manchester;PA;Pennsylvania;USA
Naples;UT;Utah;USA
Holly Hills;CO;Colorado;USA
Verona;MS;Mississippi;USA
Owensville;MO;Missouri;USA
Clarion;IA;Iowa;USA
Colfax;WA;Washington;USA
Kingston Springs;TN;Tennessee;USA
Goldstream;AK;Alaska;USA
West Simsbury;CT;Connecticut;USA
Newmanstown;PA;Pennsylvania;USA
Albany;MN;Minnesota;USA
Paramount-Long Meadow;MD;Maryland;USA
McLeansboro;IL;Illinois;USA
Knob Noster;MO;Missouri;USA
Harveys Lake;PA;Pennsylvania;USA
Munsey Park;NY;New York;USA
Hamburg;AR;Arkansas;USA
Turner;OR;Oregon;USA
Grundy Center;IA;Iowa;USA
Cutchogue;NY;New York;USA
Bon Secour;AL;Alabama;USA
Fayette;MO;Missouri;USA
Arcanum;OH;Ohio;USA
Tainter Lake;WI;Wisconsin;USA
Weedpatch;CA;California;USA
Spring Lake;NJ;New Jersey;USA
Seymour;TX;Texas;USA
Irvine;KY;Kentucky;USA
Ferris;TX;Texas;USA
Osceola;WI;Wisconsin;USA
North Yelm;WA;Washington;USA
Licking;MO;Missouri;USA
Madrid;IA;Iowa;USA
West Grove;PA;Pennsylvania;USA
Savanna;IL;Illinois;USA
Lagrange;IN;Indiana;USA
Eddyville;KY;Kentucky;USA
Centreville;AL;Alabama;USA
Philipsburg;PA;Pennsylvania;USA
Lake Cassidy;WA;Washington;USA
Pennington;NJ;New Jersey;USA
Burlington;OH;Ohio;USA
New Tazewell;TN;Tennessee;USA
Union;MS;Mississippi;USA
Greensboro;MD;Maryland;USA
Hurlburt Field;FL;Florida;USA
Lincoln Beach;OR;Oregon;USA
Carthage;NC;North Carolina;USA
One Loudoun;VA;Virginia;USA
Walworth;WI;Wisconsin;USA
Sleepy Hollow;CA;California;USA
Eufaula;OK;Oklahoma;USA
Pemberton Heights;NJ;New Jersey;USA
Choccolocco;AL;Alabama;USA
Mangum;OK;Oklahoma;USA
Jacksboro;TN;Tennessee;USA
Honeoye Falls;NY;New York;USA
Summit;MS;Mississippi;USA
Barnesville;MN;Minnesota;USA
Milton;WV;West Virginia;USA
Rossmoor;NJ;New Jersey;USA
Pine Lawn;MO;Missouri;USA
Inverness;CO;Colorado;USA
Seagraves;TX;Texas;USA
Weimar;TX;Texas;USA
Keego Harbor;MI;Michigan;USA
Cokato;MN;Minnesota;USA
Maugansville;MD;Maryland;USA
Heritage Lake;IN;Indiana;USA
Marietta;PA;Pennsylvania;USA
Hallam;PA;Pennsylvania;USA
New Cordell;OK;Oklahoma;USA
Wernersville;PA;Pennsylvania;USA
Seward;AK;Alaska;USA
Rothsville;PA;Pennsylvania;USA
Filer;ID;Idaho;USA
Stepping Stone;CO;Colorado;USA
Polk City;FL;Florida;USA
White River Junction;VT;Vermont;USA
Plainsboro Center;NJ;New Jersey;USA
Windsor;VA;Virginia;USA
St. Clair;PA;Pennsylvania;USA
Galena;KS;Kansas;USA
Lodi;OH;Ohio;USA
Honaunau-Napoopoo;HI;Hawaii;USA
Riverton;NJ;New Jersey;USA
Dayton;WA;Washington;USA
Lockport;LA;Louisiana;USA
New Madrid;MO;Missouri;USA
Bonifay;FL;Florida;USA
McCormick;SC;South Carolina;USA
Centerville;IN;Indiana;USA
Erwinville;LA;Louisiana;USA
Morton;PA;Pennsylvania;USA
Eglin AFB;FL;Florida;USA
Kulpmont;PA;Pennsylvania;USA
Chatfield;MN;Minnesota;USA
Rising Sun;MD;Maryland;USA
Riverdale;CA;California;USA
Evansville;WY;Wyoming;USA
Lincoln;AR;Arkansas;USA
Edcouch;TX;Texas;USA
Middlefield;OH;Ohio;USA
Olga;FL;Florida;USA
Springfield;GA;Georgia;USA
Abbeville;GA;Georgia;USA
Monterey;TN;Tennessee;USA
North Crossett;AR;Arkansas;USA
Villalba;PR;Puerto Rico;USA
Capitanejo;PR;Puerto Rico;USA
Thomaston;NY;New York;USA
North Kingsville;OH;Ohio;USA
Ridgeway;AK;Alaska;USA
Stroud;OK;Oklahoma;USA
Pleasant Valley;MO;Missouri;USA
Santa Claus;IN;Indiana;USA
Iona;ID;Idaho;USA
Eagle Point;AL;Alabama;USA
Fennimore;WI;Wisconsin;USA
Butler;IN;Indiana;USA
South Nyack;NY;New York;USA
Keasbey;NJ;New Jersey;USA
Fayetteville;PA;Pennsylvania;USA
De Leon Springs;FL;Florida;USA
Goldsby;OK;Oklahoma;USA
University Park;NM;New Mexico;USA
Hillsboro;KS;Kansas;USA
Brogden;NC;North Carolina;USA
Aromas;CA;California;USA
Panhandle;TX;Texas;USA
Warsaw;NC;North Carolina;USA
Hamilton;IL;Illinois;USA
Belmont;PA;Pennsylvania;USA
Jefferson;MD;Maryland;USA
Santa Rosa;NM;New Mexico;USA
Pepperdine University;CA;California;USA
Paden City;WV;West Virginia;USA
Piedmont;MO;Missouri;USA
Hawthorne;NV;Nevada;USA
Homer;LA;Louisiana;USA
Denver;NC;North Carolina;USA
Romoland;CA;California;USA
Tipton;MO;Missouri;USA
Imperial;PA;Pennsylvania;USA
Burns;OR;Oregon;USA
Morgantown;KY;Kentucky;USA
Lineville;AL;Alabama;USA
Canton;MO;Missouri;USA
New Richmond;OH;Ohio;USA
West Dennis;MA;Massachusetts;USA
Roseau;MN;Minnesota;USA
Forsyth;MO;Missouri;USA
Lake Heritage;PA;Pennsylvania;USA
Angwin;CA;California;USA
Highlands;CA;California;USA
Norton;KS;Kansas;USA
Balcones Heights;TX;Texas;USA
Hallettsville;TX;Texas;USA
Lake Kiowa;TX;Texas;USA
Luverne;AL;Alabama;USA
Refugio;TX;Texas;USA
Townsend;DE;Delaware;USA
North Seekonk;MA;Massachusetts;USA
Pageland;SC;South Carolina;USA
Arcola;IL;Illinois;USA
Essex Village;CT;Connecticut;USA
Arcadia;LA;Louisiana;USA
Heyworth;IL;Illinois;USA
Hampton;SC;South Carolina;USA
The Plains;OH;Ohio;USA
Whetstone;AZ;Arizona;USA
Mohave Valley;AZ;Arizona;USA
Hypoluxo;FL;Florida;USA
Venetian Village;IL;Illinois;USA
Pajaro;CA;California;USA
Thermopolis;WY;Wyoming;USA
Bayview;CA;California;USA
Merrimac;VA;Virginia;USA
Frazier Park;CA;California;USA
Dora;AL;Alabama;USA
Vassar;MI;Michigan;USA
East Newark;NJ;New Jersey;USA
Rose Hills;CA;California;USA
Sunray;TX;Texas;USA
Bay Pines;FL;Florida;USA
Graceville;FL;Florida;USA
Montana City;MT;Montana;USA
Cajah's Mountain;NC;North Carolina;USA
Mascot;TN;Tennessee;USA
Peaceful Valley;WA;Washington;USA
New Town;ND;North Dakota;USA
Loiza;PR;Puerto Rico;USA
Cumberland;WI;Wisconsin;USA
Lakeview Estates;GA;Georgia;USA
Desert Aire;WA;Washington;USA
Sacaton;AZ;Arizona;USA
Russell Springs;KY;Kentucky;USA
West Ishpeming;MI;Michigan;USA
Belleville;WI;Wisconsin;USA
Van;TX;Texas;USA
Westmoreland;TN;Tennessee;USA
Sandusky;MI;Michigan;USA
Springdale;SC;South Carolina;USA
Casa Conejo;CA;California;USA
Concordia;NJ;New Jersey;USA
Waynesville;OH;Ohio;USA
Highspire;PA;Pennsylvania;USA
Channel Islands Beach;CA;California;USA
Rainier;WA;Washington;USA
White Sulphur Springs;WV;West Virginia;USA
Cave City;KY;Kentucky;USA
Horseheads North;NY;New York;USA
Piedra Aguza;PR;Puerto Rico;USA
Swedesboro;NJ;New Jersey;USA
Eminence;KY;Kentucky;USA
Louisville;GA;Georgia;USA
Woodbury;TN;Tennessee;USA
East Lansdowne;PA;Pennsylvania;USA
Fairview;OK;Oklahoma;USA
Wisconsin Dells;WI;Wisconsin;USA
Aberdeen Proving Ground;MD;Maryland;USA
Perezville;TX;Texas;USA
Overton;TX;Texas;USA
Allendale;SC;South Carolina;USA
Avilla;IN;Indiana;USA
Sands Point;NY;New York;USA
Brisas del Campanero;PR;Puerto Rico;USA
Deep River Center;CT;Connecticut;USA
La Fayette;AL;Alabama;USA
Graysville;AL;Alabama;USA
Harrisburg;AR;Arkansas;USA
Elm Springs;AR;Arkansas;USA
Tompkinsville;KY;Kentucky;USA
Glen Rose;TX;Texas;USA
Davis Junction;IL;Illinois;USA
Hickman;NE;Nebraska;USA
Sorgho;KY;Kentucky;USA
Foley;MN;Minnesota;USA
Oakbrook Terrace;IL;Illinois;USA
Sewaren;NJ;New Jersey;USA
Sheridan;IL;Illinois;USA
Tilton;IL;Illinois;USA
Edwards AFB;CA;California;USA
Brinkley;AR;Arkansas;USA
Fulton;KY;Kentucky;USA
Vinton;TX;Texas;USA
Missouri Valley;IA;Iowa;USA
Newtown;OH;Ohio;USA
Ocean Grove;MA;Massachusetts;USA
Herald Harbor;MD;Maryland;USA
Edgewood;FL;Florida;USA
Myrtle Point;OR;Oregon;USA
Plumsteadville;PA;Pennsylvania;USA
Angola;NY;New York;USA
Green Park;MO;Missouri;USA
Round Lake Heights;IL;Illinois;USA
Bloomfield;IA;Iowa;USA
Stigler;OK;Oklahoma;USA
Pioneer Village;KY;Kentucky;USA
Bel-Ridge;MO;Missouri;USA
Pine Ridge;SC;South Carolina;USA
Luxemburg;WI;Wisconsin;USA
Alderton;WA;Washington;USA
Timberline-Fernwood;AZ;Arizona;USA
Cecil-Bishop;PA;Pennsylvania;USA
Trenton;IL;Illinois;USA
Alturas;CA;California;USA
Cohasset;MN;Minnesota;USA
Lake Wazeecha;WI;Wisconsin;USA
Cannon AFB;NM;New Mexico;USA
Slippery Rock University;PA;Pennsylvania;USA
Agua Dulce;TX;Texas;USA
Plainfield Village;CT;Connecticut;USA
Sissonville;WV;West Virginia;USA
Munsons Corners;NY;New York;USA
Schulenburg;TX;Texas;USA
Lochsloy;WA;Washington;USA
Potala Pastillo;PR;Puerto Rico;USA
Island Walk;FL;Florida;USA
East Tawas;MI;Michigan;USA
South Bloomfield;OH;Ohio;USA
Jarrettsville;MD;Maryland;USA
Dayton;OR;Oregon;USA
Madison;IL;Illinois;USA
Grifton;NC;North Carolina;USA
Bells;TN;Tennessee;USA
Hoisington;KS;Kansas;USA
St. Henry;OH;Ohio;USA
Lomira;WI;Wisconsin;USA
Pine Ridge at Crestwood;NJ;New Jersey;USA
Freer;TX;Texas;USA
Dublin;VA;Virginia;USA
Hawarden;IA;Iowa;USA
Marquette Heights;IL;Illinois;USA
Hartford;KY;Kentucky;USA
Jemison;AL;Alabama;USA
Weatogue;CT;Connecticut;USA
Floydada;TX;Texas;USA
Hennessey;OK;Oklahoma;USA
Pleasureville;PA;Pennsylvania;USA
Devola;OH;Ohio;USA
Westport Village;CT;Connecticut;USA
Colonial Heights;TN;Tennessee;USA
Decherd;TN;Tennessee;USA
Stanton;TX;Texas;USA
Liberty;NC;North Carolina;USA
Lovettsville;VA;Virginia;USA
North Lakeport;CA;California;USA
Biggs;CA;California;USA
East Sonora;CA;California;USA
Wentworth;NC;North Carolina;USA
Evendale;OH;Ohio;USA
Red Hill;PA;Pennsylvania;USA
LaGrange;OH;Ohio;USA
Washington Park;IL;Illinois;USA
St. Marys;KS;Kansas;USA
Ravensworth;VA;Virginia;USA
Bagdad;AZ;Arizona;USA
Hartford;AL;Alabama;USA
Ocean View;DE;Delaware;USA
Sutter Creek;CA;California;USA
Midland;PA;Pennsylvania;USA
Luyando;PR;Puerto Rico;USA
Portage;PA;Pennsylvania;USA
Dennison;OH;Ohio;USA
Watertown;FL;Florida;USA
Vamo;FL;Florida;USA
Carleton;MI;Michigan;USA
Dermott;AR;Arkansas;USA
Wareham Center;MA;Massachusetts;USA
Rugby;ND;North Dakota;USA
Bawcomville;LA;Louisiana;USA
Lakehurst;NJ;New Jersey;USA
Franklin;MI;Michigan;USA
Postville;IA;Iowa;USA
Garden View;PA;Pennsylvania;USA
Woodside;PA;Pennsylvania;USA
Louisa;KY;Kentucky;USA
Lake Caroline;VA;Virginia;USA
West Newton;PA;Pennsylvania;USA
Marysville;PA;Pennsylvania;USA
Watonga;OK;Oklahoma;USA
Cape Carteret;NC;North Carolina;USA
Heber-Overgaard;AZ;Arizona;USA
Desert Hills;AZ;Arizona;USA
Hampton Beach;NH;New Hampshire;USA
Montpelier;ID;Idaho;USA
Montara;CA;California;USA
Walnut Hill;TN;Tennessee;USA
Friday Harbor;WA;Washington;USA
North Beach;MD;Maryland;USA
Merkel;TX;Texas;USA
Eldora;IA;Iowa;USA
Mattapoisett Center;MA;Massachusetts;USA
Lima;PA;Pennsylvania;USA
Navy Yard City;WA;Washington;USA
Palmer Lake;CO;Colorado;USA
Kennesaw State University;GA;Georgia;USA
Fredericktown;OH;Ohio;USA
Forest Heights;MD;Maryland;USA
Janesville;CA;California;USA
Bushland;TX;Texas;USA
Conrad;MT;Montana;USA
West Wyoming;PA;Pennsylvania;USA
La Grange;NC;North Carolina;USA
Okanogan;WA;Washington;USA
Kemmerer;WY;Wyoming;USA
Girard;KS;Kansas;USA
Abita Springs;LA;Louisiana;USA
Superior;AZ;Arizona;USA
Bethel;OH;Ohio;USA
Kalona;IA;Iowa;USA
Spruce Pine;NC;North Carolina;USA
Guin;AL;Alabama;USA
Derry;PA;Pennsylvania;USA
Juneau;WI;Wisconsin;USA
Ruidoso Downs;NM;New Mexico;USA
Yorkville;NY;New York;USA
Osseo;MN;Minnesota;USA
Jonesville;NC;North Carolina;USA
Ciales;PR;Puerto Rico;USA
Wolf Point;MT;Montana;USA
Valle Vista;AZ;Arizona;USA
Ruleville;MS;Mississippi;USA
North Zanesville;OH;Ohio;USA
Goshen;AR;Arkansas;USA
Rock Rapids;IA;Iowa;USA
East Williston;NY;New York;USA
Delhi;LA;Louisiana;USA
Verona;PA;Pennsylvania;USA
Dillsburg;PA;Pennsylvania;USA
Colorado City;AZ;Arizona;USA
Glenwood;MN;Minnesota;USA
Lake Ozark;MO;Missouri;USA
Carlisle;KY;Kentucky;USA
Acres Green;CO;Colorado;USA
Northeast Ithaca;NY;New York;USA
Pocasset;MA;Massachusetts;USA
Moriches;NY;New York;USA
Bolivar Peninsula;TX;Texas;USA
Pawnee;IL;Illinois;USA
Kimberling City;MO;Missouri;USA
